RUN_ID,Category,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
1565,70 Star,nz1lv6jm,54,https://www.speedrun.com/sm64/run/nz1lv6jm,2016-06-25T21:30:46Z,2908,2908,dx351yqj,siglemic,United States,VC,Yes
1566,70 Star,yjwde2nm,54,https://www.speedrun.com/sm64/run/yjwde2nm,2023-11-26T19:49:42Z,2908,2908,kj9z6pn8,Sunnard,France,EMU,Yes
1567,70 Star,mr4w5e2z,56,https://www.speedrun.com/sm64/run/mr4w5e2z,2021-03-28T10:19:01Z,2909,2909,zxze2zex,Flixer,United States,N64,Yes
1568,70 Star,z07nxx9y,56,https://www.speedrun.com/sm64/run/z07nxx9y,2021-09-24T10:42:02Z,2909,2909,e8e6edj0,GothicLogic,United Kingdom,N64,Yes
1569,70 Star,zqvl259m,56,https://www.speedrun.com/sm64/run/zqvl259m,2021-11-22T14:15:10Z,2909,2909,18vk21yj,Tabascoth,Austria,N64,Yes
1570,70 Star,zge1g80y,56,https://www.speedrun.com/sm64/run/zge1g80y,2023-08-15T18:16:16Z,2909,2909,98rl4w38,HorrorDoesSpeedRuns,United States,N64,Yes
1571,70 Star,zgrjqxem,60,https://www.speedrun.com/sm64/run/zgrjqxem,2021-10-23T03:40:35Z,2910,2910,qxk4wo6j,saksdal,United States,N64,Yes
1572,70 Star,m3q9n0wy,61,https://www.speedrun.com/sm64/run/m3q9n0wy,2023-04-24T22:26:06Z,2911,2911,qxkvqp2j,PKT_Distinct,France,N64,Yes
1573,70 Star,y60rpv6y,62,https://www.speedrun.com/sm64/run/y60rpv6y,2022-05-02T05:24:45Z,2914,2914,qxkm6mj0,Kyman,Canada,N64,Yes
1574,70 Star,z0oje7oz,63,https://www.speedrun.com/sm64/run/z0oje7oz,2022-02-01T19:30:17Z,2915,2915,0jm36qe8,Xein64,Germany,N64,Yes
1575,70 Star,y6q9pkqz,63,https://www.speedrun.com/sm64/run/y6q9pkqz,2023-10-30T13:05:05Z,2915,2915,zxzqlnrx,Cysse,France,EMU,Yes
1576,70 Star,ydj59jwy,65,https://www.speedrun.com/sm64/run/ydj59jwy,2023-05-21T19:33:58Z,2916,2916,8vo9o92x,Carlos64,Spain,EMU,Yes
1577,70 Star,zpp49o8z,66,https://www.speedrun.com/sm64/run/zpp49o8z,2023-09-27T06:37:52Z,2917,2917,j5vgqlw8,crazywhw,United States,N64,Yes
1578,70 Star,y96n6n2y,67,https://www.speedrun.com/sm64/run/y96n6n2y,2023-01-08T13:41:29Z,2918,2918,x359w0kj,mickyyyr,Australia,N64,Yes
1579,70 Star,m7wn419z,68,https://www.speedrun.com/sm64/run/m7wn419z,2022-02-16T06:15:55Z,2921,2921,xkogpw98,Flandral,Brazil,EMU,Yes
1580,70 Star,y6lgewjy,69,https://www.speedrun.com/sm64/run/y6lgewjy,2020-01-15T22:30:01Z,2922,2922,5j5v2nz8,Shans,Australia,EMU,Yes
1581,70 Star,9mewgx3m,70,https://www.speedrun.com/sm64/run/9mewgx3m,2016-08-27T22:18:04Z,2925,2925,18q3r20j,Animazism,Wales,N64,No
1582,70 Star,jy9p82em,71,https://www.speedrun.com/sm64/run/jy9p82em,2016-10-26T02:40:22Z,2926,2926,kj96o2nj,bluntslide42,United States,VC,Yes
1583,70 Star,y6pok91m,71,https://www.speedrun.com/sm64/run/y6pok91m,2018-12-05T09:53:43Z,2926,2926,dx35yzej,TriforceTK,United States,EMU,Yes
1584,70 Star,z0lxd2oz,71,https://www.speedrun.com/sm64/run/z0lxd2oz,2022-09-28T07:19:50Z,2926,2926,5j5w6qnj,kryptic80,United States,N64,Yes
1585,70 Star,y4oq6lnz,71,https://www.speedrun.com/sm64/run/y4oq6lnz,2023-06-28T10:25:06Z,2926,2926,v816eo5x,Soda,,N64,Yes
1586,70 Star,yo7n067m,75,https://www.speedrun.com/sm64/run/yo7n067m,2021-06-10T22:37:59Z,2927,2927,v815edqj,Terji,Faroe Islands,N64,Yes
1587,70 Star,yl7kk5xm,75,https://www.speedrun.com/sm64/run/yl7kk5xm,2022-04-27T06:07:54Z,2927,2927,v8lem77x,Frost_Byte,United States,N64,Yes
1588,70 Star,yol12pjy,75,https://www.speedrun.com/sm64/run/yol12pjy,2023-04-16T22:19:08Z,2927,2927,jm3lqln8,Mauir,Chile,EMU,Yes
1589,70 Star,mrrv9g2m,78,https://www.speedrun.com/sm64/run/mrrv9g2m,2022-10-01T21:48:09Z,2928,2928,j4rg3z58,CheesyLeech,United States,N64,Yes
1590,70 Star,yvpl4w6y,78,https://www.speedrun.com/sm64/run/yvpl4w6y,2023-07-19T21:36:57Z,2928,2928,pj0v59xw,Wilko,Germany,N64,Yes
1591,70 Star,y6pjeeqm,80,https://www.speedrun.com/sm64/run/y6pjeeqm,2019-02-26T05:39:02Z,2929,2929,zxzvprjq,toastrider91,Chad,N64,Yes
1592,70 Star,y8vw485z,80,https://www.speedrun.com/sm64/run/y8vw485z,2021-03-09T20:15:37Z,2929,2929,18q9317j,kagami,Japan,N64,Yes
1593,70 Star,ylqnjdrz,80,https://www.speedrun.com/sm64/run/ylqnjdrz,2021-06-06T17:13:38Z,2929,2929,zx7nlkq8,bev_prune_,Australia,N64,Yes
1594,70 Star,y9ldjq2y,80,https://www.speedrun.com/sm64/run/y9ldjq2y,2022-02-20T07:53:14Z,2929,2929,kjpoery8,Falcon,Canada,N64,Yes
1595,70 Star,y6qd431z,80,https://www.speedrun.com/sm64/run/y6qd431z,2023-10-28T18:13:14Z,2929,2929,0jmo9zn8,Redmoss,United States,N64,Yes
1596,70 Star,zxl5825z,85,https://www.speedrun.com/sm64/run/zxl5825z,2022-03-07T05:36:54Z,2930,2930,x354692j,manxmud,United States,N64,Yes
1597,70 Star,z0ovk7ez,86,https://www.speedrun.com/sm64/run/z0ovk7ez,2022-04-01T19:30:11Z,2934,2934,qj2y1r68,JJsrl,United States,N64,Yes
1598,70 Star,zx7el38y,86,https://www.speedrun.com/sm64/run/zx7el38y,2022-07-27T06:00:48Z,2934,2934,8geyo77j,Leysauce,United States,N64,No
1599,70 Star,yo45jjjm,88,https://www.speedrun.com/sm64/run/yo45jjjm,2018-03-06T09:20:56Z,2935,2935,0jm7n3nj,phantaxx,United States,N64,Yes
1600,70 Star,meoo443z,88,https://www.speedrun.com/sm64/run/meoo443z,2020-04-26T02:46:02Z,2935,2935,zxzpz50j,Fafel,Japan,N64,Yes
1601,70 Star,y6dxjnjm,90,https://www.speedrun.com/sm64/run/y6dxjnjm,2021-06-01T23:08:03Z,2936,2936,qjoe6e86,Widdit,United States,N64,Yes
1602,70 Star,y98nnxvz,90,https://www.speedrun.com/sm64/run/y98nnxvz,2023-06-03T16:05:46Z,2936,2936,j2636gox,smc_,Scotland,N64,Yes
1603,70 Star,1zqg11rm,92,https://www.speedrun.com/sm64/run/1zqg11rm,2015-08-20T01:50:43Z,2937,2937,e8eepzo8,alextolio,Greece,N64,Yes
1604,70 Star,y4qnxk2m,92,https://www.speedrun.com/sm64/run/y4qnxk2m,2022-07-07T03:53:28Z,2937,2937,v8lq4k7x,badroenis,United States,N64,Yes
1605,70 Star,y625j5pz,92,https://www.speedrun.com/sm64/run/y625j5pz,2023-05-25T05:19:14Z,2937,2937,18vkpkyj,KobrahCJ,United States,N64,Yes
1606,70 Star,zppnpgvz,92,https://www.speedrun.com/sm64/run/zppnpgvz,2023-09-09T10:10:33Z,2937,2937,xyreddzj,squimmie,United States,N64,Yes
1607,70 Star,y6qpo56z,92,https://www.speedrun.com/sm64/run/y6qpo56z,2023-09-21T06:54:36Z,2937,2937,jp4q645j,GoodGrieth,,N64,Yes
1608,70 Star,nz1vv9ze,97,https://www.speedrun.com/sm64/run/nz1vv9ze,,2938,2938,pj0e6nm8,hyassin27,Canada,VC,No
1609,70 Star,ywreee2m,97,https://www.speedrun.com/sm64/run/ywreee2m,2023-04-23T04:36:01Z,2938,2938,xk31v928,Dude095,United States,EMU,Yes
1610,70 Star,y4k1rw2m,97,https://www.speedrun.com/sm64/run/y4k1rw2m,2023-09-26T03:47:59Z,2938,2938,8e6k1loj,PhoenixAUS,Australia,VC,Yes
1611,70 Star,yj8r70om,100,https://www.speedrun.com/sm64/run/yj8r70om,2023-04-02T19:17:39Z,2940,2940,48gyq9p8,Shyanji,Brazil,N64,Yes
1612,70 Star,pzgw80jy,101,https://www.speedrun.com/sm64/run/pzgw80jy,2015-06-05T01:08:04Z,2941,2941,qjo2pq38,Haliinen,Sweden,N64,Yes
1613,70 Star,y4r5w42z,101,https://www.speedrun.com/sm64/run/y4r5w42z,2021-04-14T09:43:13Z,2941,2941,68w040qj,Creator_Destroyer,United States,N64,Yes
1614,70 Star,mek2603m,103,https://www.speedrun.com/sm64/run/mek2603m,2018-02-21T12:45:24Z,2943,2943,,,,N64,Yes
1615,70 Star,m7001ewy,104,https://www.speedrun.com/sm64/run/m7001ewy,2023-07-10T07:49:48Z,2945,2945,zxzn3w9x,spener1122,Canada,N64,Yes
1616,70 Star,mkvgp05y,105,https://www.speedrun.com/sm64/run/mkvgp05y,2023-01-15T18:30:18Z,2946,2946,98r475gj,Blakeo2,England,N64,Yes
1617,70 Star,6yj592dm,106,https://www.speedrun.com/sm64/run/6yj592dm,2015-12-18T23:38:02Z,2947,2947,18ql07jn,luke994,England,N64,Yes
1618,70 Star,zpd5w08z,106,https://www.speedrun.com/sm64/run/zpd5w08z,2022-10-28T18:59:14Z,2947,2947,8rpp0egj,Bluth,United States,N64,No
1619,70 Star,zppqovnz,106,https://www.speedrun.com/sm64/run/zppqovnz,2023-09-16T19:59:09Z,2947,2947,98rky4qx,BigCheese,United States,VC,Yes
1620,70 Star,z5vwxejm,109,https://www.speedrun.com/sm64/run/z5vwxejm,2022-03-01T23:20:58Z,2948,2948,zxzzzrxq,Moose,United States,N64,Yes
1621,70 Star,ywrj3enm,109,https://www.speedrun.com/sm64/run/ywrj3enm,2023-06-21T22:14:03Z,2948,2948,8w139m3x,oatslice,Australia,N64,Yes
1622,70 Star,zpr37v8m,111,https://www.speedrun.com/sm64/run/zpr37v8m,2020-05-15T22:09:13Z,2949,2949,dx3q74qj,chubby,Norway,N64,Yes
1623,70 Star,m3lnqkqm,111,https://www.speedrun.com/sm64/run/m3lnqkqm,2023-01-08T18:45:45Z,2949,2949,xkmnnmmj,ZUMMI,Italy,EMU,Yes
1624,70 Star,mk0gx7xz,111,https://www.speedrun.com/sm64/run/mk0gx7xz,2023-06-12T22:10:20Z,2949,2949,5j5qzewj,Keubab,France,N64,Yes
1625,70 Star,ywp28p2z,114,https://www.speedrun.com/sm64/run/ywp28p2z,2019-02-19T04:44:02Z,2950,2950,dx31lw78,RockChalk19,United States,N64,Yes
1626,70 Star,zne7v8vz,114,https://www.speedrun.com/sm64/run/zne7v8vz,2023-11-10T23:16:47Z,2950,2950,86nnlvqx,Banova8,France,N64,Yes
1627,70 Star,ywpv949z,116,https://www.speedrun.com/sm64/run/ywpv949z,2018-12-04T16:42:21Z,2951,2951,qjop4q3x,groovy31,Finland,N64,Yes
1628,70 Star,y8249gdy,117,https://www.speedrun.com/sm64/run/y8249gdy,2020-08-17T09:36:05Z,2952,2952,qjo9ypnj,OkamiBW,United States,VC,Yes
1629,70 Star,zqerglrz,117,https://www.speedrun.com/sm64/run/zqerglrz,2022-12-19T16:12:04Z,2952,2952,8vkrw22j,Tag609,United States,N64,Yes
1630,70 Star,zqegjkrz,117,https://www.speedrun.com/sm64/run/zqegjkrz,2023-01-08T17:09:45Z,2952,2952,jnz2ykqj,ShaDowSPoweR,France,EMU,Yes
1631,70 Star,m70wn89y,120,https://www.speedrun.com/sm64/run/m70wn89y,2023-06-23T02:59:25Z,2953,2953,7j4q7emx,eleesuh,Germany,N64,Yes
1632,70 Star,z5dg4knm,121,https://www.speedrun.com/sm64/run/z5dg4knm,2021-10-19T08:15:46Z,2954,2954,qjnz771j,jane_dair,United States,N64,Yes
1633,70 Star,mrnwqr2y,122,https://www.speedrun.com/sm64/run/mrnwqr2y,2021-11-07T03:52:16Z,2955,2955,8r7w9lgj,ClementLeBro,France,N64,Yes
1634,70 Star,zgqk3kny,122,https://www.speedrun.com/sm64/run/zgqk3kny,2022-08-08T07:14:50Z,2955,2955,8l0o5q78,HeroSuperman1,United States,N64,Yes
1635,70 Star,yw66p6nm,122,https://www.speedrun.com/sm64/run/yw66p6nm,2022-09-09T16:14:15Z,2955,2955,1xy05zjr,turara32767,Japan,N64,Yes
1636,70 Star,yj200k7m,122,https://www.speedrun.com/sm64/run/yj200k7m,2023-08-30T17:27:02Z,2955,2955,8lpl934j,PegiTheLoca,Germany,EMU,Yes
1637,70 Star,mel1nk0z,126,https://www.speedrun.com/sm64/run/mel1nk0z,2023-07-03T19:26:44Z,2956,2956,pj0zz298,BeastAssassin67,United States,N64,Yes
1638,70 Star,zx4pg68y,127,https://www.speedrun.com/sm64/run/zx4pg68y,2019-03-21T23:54:43Z,2958,2958,zxz97kn8,Drogie,Switzerland,N64,Yes
1639,70 Star,mkerq5xm,127,https://www.speedrun.com/sm64/run/mkerq5xm,2022-03-07T23:22:41Z,2958,2958,x35r767j,Schnoz64,United States,N64,Yes
1640,70 Star,z1q7vk7y,129,https://www.speedrun.com/sm64/run/z1q7vk7y,2023-03-26T13:06:37Z,2959,2959,j2wlm4pj,Johnny3Oak,United States,N64,Yes
1641,70 Star,z0jqvj8y,129,https://www.speedrun.com/sm64/run/z0jqvj8y,2023-07-29T06:53:07Z,2959,2959,xko59n68,FleetingAzure,United States,N64,Yes
1642,70 Star,7yle1d2z,131,https://www.speedrun.com/sm64/run/7yle1d2z,2016-01-19T05:54:46Z,2960,2960,18vpmn8l,ZDeztroyerz,,N64,Yes
1643,70 Star,zxojqo5z,131,https://www.speedrun.com/sm64/run/zxojqo5z,2021-10-24T02:31:04Z,2960,2960,pj0l653j,FailmanFlo,Germany,EMU,Yes
1644,70 Star,mkkvjj1m,133,https://www.speedrun.com/sm64/run/mkkvjj1m,2022-06-12T03:49:30Z,2961,2961,v810d5rx,SubmarineCpt,United States,EMU,Yes
1645,70 Star,9yo4n7jm,134,https://www.speedrun.com/sm64/run/9yo4n7jm,2015-01-01T17:41:54Z,2962,2962,pj02nmw8,nero_x2,Japan,N64,Yes
1646,70 Star,mr70g5gz,134,https://www.speedrun.com/sm64/run/mr70g5gz,2022-07-04T23:18:41Z,2962,2962,jmpp51ej,amsixx,Spain,EMU,Yes
1647,70 Star,wzp321xm,136,https://www.speedrun.com/sm64/run/wzp321xm,2015-08-23T15:19:59Z,2964,2964,98rp3q6j,joeys64,Netherlands,VC,Yes
1648,70 Star,y8kj5jdy,136,https://www.speedrun.com/sm64/run/y8kj5jdy,2023-11-13T19:29:03Z,2964,2964,1xyw6wn8,markinator99,United States,N64,No
1649,70 Star,mr8dk38y,138,https://www.speedrun.com/sm64/run/mr8dk38y,2019-02-19T20:36:04Z,2965,2965,48gyr78p,TheoryLocked,Austria,EMU,No
1650,70 Star,yjdqwr7y,138,https://www.speedrun.com/sm64/run/yjdqwr7y,2022-10-22T07:03:59Z,2965,2965,48gkmp2j,mercredi,Canada,N64,Yes
1651,70 Star,ywrjxe3m,138,https://www.speedrun.com/sm64/run/ywrjxe3m,2023-06-23T07:38:29Z,2965,2965,5j5097nx,SolErikaB,Sweden,EMU,Yes
1652,70 Star,y47ljl3y,141,https://www.speedrun.com/sm64/run/y47ljl3y,2021-10-18T07:07:55Z,2967,2967,kjpmy0jq,ThatDrunkenDwarf,England,N64,Yes
1653,70 Star,pm32ro6y,142,https://www.speedrun.com/sm64/run/pm32ro6y,2016-12-18T05:55:47Z,2968,2968,68wegq8g,Custom,Canada,N64,Yes
1654,70 Star,yv0gp0xz,142,https://www.speedrun.com/sm64/run/yv0gp0xz,2022-08-03T05:15:08Z,2968,2968,zxzl7508,Seba54,Chile,EMU,Yes
1655,70 Star,mrlxd0dm,142,https://www.speedrun.com/sm64/run/mrlxd0dm,2023-07-28T06:21:54Z,2968,2968,pj0zm38w,Geenix,United States,N64,Yes
1656,70 Star,zx7ldxky,145,https://www.speedrun.com/sm64/run/zx7ldxky,2022-05-24T03:58:49Z,2970,2970,qjok7l78,TwitchName,United States,N64,Yes
1657,70 Star,zx44n7qy,146,https://www.speedrun.com/sm64/run/zx44n7qy,2018-07-01T12:23:37Z,2973,2973,0jml0zy8,akki,Japan,N64,No
1658,70 Star,m31ojdgz,146,https://www.speedrun.com/sm64/run/m31ojdgz,2019-06-20T07:01:03Z,2973,2973,qxkg359j,AdamFerrari,United States,VC,Yes
1659,70 Star,m774pl4m,146,https://www.speedrun.com/sm64/run/m774pl4m,2021-11-13T05:42:05Z,2973,2973,8rpv21dj,ZeusSM64,New Zealand,EMU,Yes
1660,70 Star,y918n1em,149,https://www.speedrun.com/sm64/run/y918n1em,2020-11-26T02:43:03Z,2974,2974,1xy5r7w8,ClintStevens,United States,N64,Yes
1661,70 Star,y8rr76nm,149,https://www.speedrun.com/sm64/run/y8rr76nm,2020-10-17T22:58:48Z,2974,2974,pj0ke0m8,SeanRaider,Canada,N64,Yes
1662,70 Star,zgqv19ny,149,https://www.speedrun.com/sm64/run/zgqv19ny,2022-08-19T06:15:36Z,2974,2974,qjo1ovnx,FireGoesFast,Australia,VC,Yes
1663,70 Star,m70173wy,149,https://www.speedrun.com/sm64/run/m70173wy,2023-04-25T15:13:55Z,2974,2974,e8evzg7x,gamiru,Japan,N64,Yes
1664,70 Star,8m7djx0m,153,https://www.speedrun.com/sm64/run/8m7djx0m,2015-11-05T23:04:39Z,2976,2976,18qrrdjn,Waz,Northern Ireland,N64,No
1665,70 Star,y6dwjgqm,153,https://www.speedrun.com/sm64/run/y6dwjgqm,2021-07-08T19:09:51Z,2976,2976,qxk3o980,nindiddeh,United States,N64,Yes
1666,70 Star,y8jvjx5z,153,https://www.speedrun.com/sm64/run/y8jvjx5z,2022-01-02T22:50:07Z,2976,2976,xzld0398,Xx_Mario_xX,Japan,N64,Yes
1667,70 Star,mex37lqz,156,https://www.speedrun.com/sm64/run/mex37lqz,2019-10-01T15:16:09Z,2978,2978,o86vqpqj,Tama,United States,N64,Yes
1668,70 Star,me940r2z,156,https://www.speedrun.com/sm64/run/me940r2z,2021-02-11T05:56:57Z,2978,2978,86nrm5qx,taylor3311,Japan,N64,Yes
