run_id,Category,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
786,16 Star,mkkp5lvm,27,https://www.speedrun.com/sm64/run/mkkp5lvm,2022-06-23T06:04:14Z,918,918,jo2mr9n8,marlene,,N64,Yes
787,16 Star,m72r2pez,27,https://www.speedrun.com/sm64/run/m72r2pez,2023-04-19T21:30:09Z,918,918,kj9z6pn8,Sunnard,France,EMU,Yes
788,16 Star,mk90d41z,30,https://www.speedrun.com/sm64/run/mk90d41z,2018-12-14T09:48:21Z,918.05,918.05,zxzk1q9x,ikori_o,Japan,N64,Yes
789,16 Star,m720po5z,31,https://www.speedrun.com/sm64/run/m720po5z,2023-02-16T04:54:57Z,918.1,918.1,qj2rklpx,cjrokokomero,Italy,N64,Yes
790,16 Star,m3kxrwdy,32,https://www.speedrun.com/sm64/run/m3kxrwdy,2023-11-24T08:06:37Z,918.35,918.35,18q652oj,Poke,United States,N64,Yes
791,16 Star,y98ln8kz,33,https://www.speedrun.com/sm64/run/y98ln8kz,2023-06-21T02:04:18Z,918.93,918.93,qxkqkmmx,xandrey64,Costa Rica,N64,Yes
792,16 Star,y23o4v5m,34,https://www.speedrun.com/sm64/run/y23o4v5m,2018-05-03T11:10:23Z,919.55,919.55,98r61l38,YuraMofu,Japan,N64,Yes
793,16 Star,yj8jnodm,35,https://www.speedrun.com/sm64/run/yj8jnodm,2022-12-02T03:46:32Z,919.86,919.86,dx35192j,Dezanig,Brazil,N64,Yes
794,16 Star,zpd7w2vz,36,https://www.speedrun.com/sm64/run/zpd7w2vz,2022-11-23T17:48:23Z,920.31,920.31,j0nmelr8,carrickdan,Ireland,N64,Yes
795,16 Star,yv8wr9om,37,https://www.speedrun.com/sm64/run/yv8wr9om,2023-04-19T07:06:34Z,921.13,921.13,86nnlvqx,Banova8,France,N64,No
796,16 Star,yj508ldm,38,https://www.speedrun.com/sm64/run/yj508ldm,2021-11-21T04:47:26Z,921.33,921.33,zxze2zex,Flixer,United States,N64,Yes
797,16 Star,zqdvn1rm,39,https://www.speedrun.com/sm64/run/zqdvn1rm,2023-11-05T01:48:59Z,922,922,j0324nmj,MrDasho,Ecuador,EMU,Yes
798,16 Star,z52pd7gz,40,https://www.speedrun.com/sm64/run/z52pd7gz,2022-06-13T22:35:39Z,922.81,922.81,dx3wpl2j,MrJimmysteel25,United States,N64,Yes
799,16 Star,8m72x69z,41,https://www.speedrun.com/sm64/run/8m72x69z,2016-05-07T15:56:01Z,924.33,924.33,o866w58z,Xiah,Japan,N64,Yes
800,16 Star,m33e8dqm,42,https://www.speedrun.com/sm64/run/m33e8dqm,2022-07-28T15:21:05Z,925.52,925.52,j2ylqn68,Karin,Japan,N64,Yes
801,16 Star,yjx2rrdz,43,https://www.speedrun.com/sm64/run/yjx2rrdz,2022-02-05T16:33:22Z,926.4,926.4,qj2y1r68,JJsrl,United States,N64,Yes
802,16 Star,zg21rxey,44,https://www.speedrun.com/sm64/run/zg21rxey,2023-03-30T17:12:16Z,927,927,jnz2ykqj,ShaDowSPoweR,France,EMU,Yes
803,16 Star,mex90e3z,45,https://www.speedrun.com/sm64/run/mex90e3z,2019-08-08T20:38:47Z,927.92,927.92,1xyldrvj,anti,,N64,Yes
804,16 Star,zpd66wgz,46,https://www.speedrun.com/sm64/run/zpd66wgz,2022-10-03T12:00:54Z,928,928,xkmnnmmj,ZUMMI,Italy,EMU,Yes
805,16 Star,ywn3o83y,47,https://www.speedrun.com/sm64/run/ywn3o83y,2023-11-20T08:08:49Z,928.25,928.25,8vkqwknj,GroundPoundGary,United States,N64,Yes
806,16 Star,mexek9qz,48,https://www.speedrun.com/sm64/run/mexek9qz,2019-10-28T12:26:41Z,928.83,928.83,o862d3xz,Biinny,England,N64,Yes
807,16 Star,mk2jrdlm,49,https://www.speedrun.com/sm64/run/mk2jrdlm,2020-03-21T06:51:31Z,929,929,dx35yzej,TriforceTK,United States,EMU,Yes
808,16 Star,pm3g2g6z,50,https://www.speedrun.com/sm64/run/pm3g2g6z,2015-07-30T06:58:05Z,929.36,929.36,,,,N64,Yes
809,16 Star,zp90dprm,51,https://www.speedrun.com/sm64/run/zp90dprm,2022-04-17T05:42:09Z,929.83,929.83,v8lgdovj,Drac,Brazil,N64,Yes
810,16 Star,mr4p3e7z,52,https://www.speedrun.com/sm64/run/mr4p3e7z,2021-04-01T22:49:08Z,930,930,98r294wx,CapnSR,Canada,VC,Yes
811,16 Star,z1rkonrm,53,https://www.speedrun.com/sm64/run/z1rkonrm,2021-06-13T19:38:18Z,930.16,930.16,zx76v0j7,Taggo,Sweden,N64,Yes
812,16 Star,zx6x8eqz,54,https://www.speedrun.com/sm64/run/zx6x8eqz,2021-03-12T03:26:22Z,930.33,930.33,x354692j,manxmud,United States,N64,Yes
813,16 Star,ywnk7lpy,55,https://www.speedrun.com/sm64/run/ywnk7lpy,2023-11-05T15:46:00Z,930.4,930.4,0jmo9zn8,Redmoss,United States,N64,Yes
814,16 Star,z0jo824y,56,https://www.speedrun.com/sm64/run/z0jo824y,2023-06-23T15:59:33Z,931.36,931.36,8vo90m5x,Nicolascs83,Spain,N64,Yes
815,16 Star,zxo5j98z,57,https://www.speedrun.com/sm64/run/zxo5j98z,2021-11-05T02:38:48Z,931.56,931.56,qxk4wo6j,saksdal,United States,N64,Yes
816,16 Star,m7d3r6wm,58,https://www.speedrun.com/sm64/run/m7d3r6wm,2021-06-16T14:55:34Z,932.06,932.06,kjpqy9yx,Gainai,Germany,N64,Yes
817,16 Star,m3l40vgm,58,https://www.speedrun.com/sm64/run/m3l40vgm,2023-04-08T02:03:32Z,932.06,932.06,x35rvpkj,Scythamer,United States,N64,Yes
818,16 Star,yvqnk1em,60,https://www.speedrun.com/sm64/run/yvqnk1em,2022-02-26T17:59:24Z,932.63,932.63,0jm36qe8,Xein64,Germany,N64,Yes
819,16 Star,y25dx8jy,61,https://www.speedrun.com/sm64/run/y25dx8jy,2020-05-03T13:46:58Z,933.13,933.13,zxzpz50j,Fafel,Japan,N64,Yes
820,16 Star,zgqq7o0y,62,https://www.speedrun.com/sm64/run/zgqq7o0y,2022-09-09T17:14:00Z,933.43,933.43,kjpqrr4x,Goldrush,Japan,N64,Yes
821,16 Star,z07xvv9y,63,https://www.speedrun.com/sm64/run/z07xvv9y,2021-10-07T23:17:32Z,933.99,933.99,o86nzl0x,Xoofey,United States,N64,Yes
822,16 Star,z0xlo2oz,64,https://www.speedrun.com/sm64/run/z0xlo2oz,2023-11-25T00:00:29Z,934,934,8e6k1loj,PhoenixAUS,Australia,VC,Yes
823,16 Star,y2go7kjz,65,https://www.speedrun.com/sm64/run/y2go7kjz,2023-08-27T13:57:24Z,934.76,934.76,68wwn48g,Mitagi,Japan,N64,Yes
824,16 Star,yl4p552m,66,https://www.speedrun.com/sm64/run/yl4p552m,2019-02-14T09:58:12Z,935,935,5j5v2nz8,Shans,Australia,EMU,Yes
825,16 Star,y807wv1m,66,https://www.speedrun.com/sm64/run/y807wv1m,2023-04-14T03:58:18Z,935,935,98rky4qx,BigCheese,United States,VC,Yes
826,16 Star,mk0qed1z,68,https://www.speedrun.com/sm64/run/mk0qed1z,2023-07-16T23:57:21Z,935.98,935.98,8w139m3x,oatslice,Australia,N64,Yes
827,16 Star,z5xn4n5y,69,https://www.speedrun.com/sm64/run/z5xn4n5y,2022-11-06T17:49:38Z,936,936,zx7dz1vx,AlejoWasHere,Spain,EMU,Yes
828,16 Star,y9v57xkm,70,https://www.speedrun.com/sm64/run/y9v57xkm,2022-04-20T19:47:59Z,937,937,48g7gd18,jepega,Netherlands,VC,Yes
829,16 Star,dy4e0eqm,71,https://www.speedrun.com/sm64/run/dy4e0eqm,2015-07-30T06:59:18Z,937.56,937.56,kj9lkowj,batora,Japan,N64,Yes
830,16 Star,zq0wn01y,72,https://www.speedrun.com/sm64/run/zq0wn01y,2021-12-26T09:10:08Z,937.67,937.67,1xyd46wx,Kally,,N64,Yes
831,16 Star,y8jljkwz,73,https://www.speedrun.com/sm64/run/y8jljkwz,2022-03-12T19:45:18Z,937.98,937.98,x35wo52j,2porridge,United States,N64,No
832,16 Star,y8e1kdwy,74,https://www.speedrun.com/sm64/run/y8e1kdwy,2021-08-10T15:34:12Z,938,938,xz9z40r8,zMatt_,Italy,EMU,Yes
833,16 Star,me3kx98z,75,https://www.speedrun.com/sm64/run/me3kx98z,2022-04-09T17:10:45Z,938.28,938.28,x359w0kj,mickyyyr,Australia,N64,Yes
834,16 Star,yl72o8rm,76,https://www.speedrun.com/sm64/run/yl72o8rm,2022-07-15T00:44:25Z,939,939,8rpv21dj,ZeusSM64,New Zealand,EMU,No
835,16 Star,z1lp2jjm,77,https://www.speedrun.com/sm64/run/z1lp2jjm,2023-06-26T23:58:20Z,939.06,939.06,18vk21yj,Tabascoth,Austria,N64,Yes
836,16 Star,y8jknj5z,78,https://www.speedrun.com/sm64/run/y8jknj5z,2022-02-10T18:42:38Z,939.2,939.2,8gee7n7j,LxqZach,Germany,N64,Yes
837,16 Star,m3q3ddwy,79,https://www.speedrun.com/sm64/run/m3q3ddwy,2023-06-25T05:51:58Z,940,940,jm3lqln8,Mauir,Chile,EMU,Yes
838,16 Star,z5ke64nz,80,https://www.speedrun.com/sm64/run/z5ke64nz,2023-12-04T15:03:05Z,941.13,941.13,x35d1dqj,mystic400,Norway,N64,Yes
839,16 Star,zq0n7n5y,81,https://www.speedrun.com/sm64/run/zq0n7n5y,2022-03-13T00:40:20Z,941.43,941.43,98rl4w38,HorrorDoesSpeedRuns,United States,N64,Yes
840,16 Star,zn75v48m,82,https://www.speedrun.com/sm64/run/zn75v48m,2022-03-07T17:53:00Z,941.57,941.57,v81ddq38,Smau,Finland,N64,Yes
841,16 Star,y62x9j6z,83,https://www.speedrun.com/sm64/run/y62x9j6z,2023-07-01T23:55:46Z,941.66,941.66,81q1oq5j,Ian_1243,Peru,N64,Yes
842,16 Star,zn4kk07m,84,https://www.speedrun.com/sm64/run/zn4kk07m,2018-07-24T19:00:10Z,942,942,98rp5e6j,Paracusia,Australia,EMU,Yes
843,16 Star,mkgx6xly,84,https://www.speedrun.com/sm64/run/mkgx6xly,2021-07-09T14:46:09Z,942,942,pj0l653j,FailmanFlo,Germany,EMU,Yes
844,16 Star,ywr1g1pm,84,https://www.speedrun.com/sm64/run/ywr1g1pm,2023-05-03T21:26:03Z,942,942,8g51pypj,LinuxHater,Spain,EMU,Yes
845,16 Star,z0jpxw9y,84,https://www.speedrun.com/sm64/run/z0jpxw9y,2023-06-28T00:13:50Z,942,942,8v5253yj,taciturn,United States,EMU,Yes
846,16 Star,ywrok59m,88,https://www.speedrun.com/sm64/run/ywrok59m,2023-08-16T00:13:02Z,942.06,942.06,j5wo65gj,Blahaj64,Canada,N64,Yes
847,16 Star,me3pl02z,89,https://www.speedrun.com/sm64/run/me3pl02z,2022-07-11T18:23:28Z,942.64,942.64,y8dz54gj,maosfx,United States,N64,Yes
848,16 Star,yvowlo8z,90,https://www.speedrun.com/sm64/run/yvowlo8z,2021-11-27T16:15:40Z,942.83,942.83,dx394zkx,max25,England,N64,Yes
849,16 Star,yop70q7m,91,https://www.speedrun.com/sm64/run/yop70q7m,2022-05-16T14:27:52Z,942.9,942.9,1xy05zjr,turara32767,Japan,N64,Yes
850,16 Star,m78k20wz,92,https://www.speedrun.com/sm64/run/m78k20wz,2021-04-04T00:49:24Z,943,943,pj0o24rj,Aleph64,Germany,VC,Yes
851,16 Star,y2kjk1jy,93,https://www.speedrun.com/sm64/run/y2kjk1jy,2023-12-02T16:32:16Z,943.1,943.1,,,,N64,Yes
852,16 Star,ywn1eg0y,94,https://www.speedrun.com/sm64/run/ywn1eg0y,2023-09-11T21:56:36Z,943.33,943.33,j2636gox,smc_,Scotland,N64,Yes
853,16 Star,mel4d83z,95,https://www.speedrun.com/sm64/run/mel4d83z,2023-06-18T17:05:29Z,944.51,944.51,8gee0n2j,Doginator,United States,N64,Yes
854,16 Star,m3kxxrqy,96,https://www.speedrun.com/sm64/run/m3kxxrqy,2023-11-25T12:15:05Z,944.97,944.97,xzlelze8,W1cko,Australia,N64,Yes
855,16 Star,2yww50y4,97,https://www.speedrun.com/sm64/run/2yww50y4,,946,946,e8eepzo8,alextolio,Greece,VC,Yes
856,16 Star,y629196z,97,https://www.speedrun.com/sm64/run/y629196z,2023-06-19T04:27:20Z,946,946,xk31v928,Dude095,United States,EMU,Yes
857,16 Star,y4809eqm,99,https://www.speedrun.com/sm64/run/y4809eqm,2022-03-05T02:30:40Z,946.64,946.64,qxkovg98,gohanie,Japan,N64,Yes
858,16 Star,z1lgk47m,100,https://www.speedrun.com/sm64/run/z1lgk47m,2023-07-03T07:38:47Z,946.81,946.81,jm392d48,k8ehops,United States,N64,Yes
859,16 Star,yl6125ky,101,https://www.speedrun.com/sm64/run/yl6125ky,2023-07-04T15:23:15Z,946.97,946.97,v816eo5x,Soda,,N64,Yes
860,16 Star,znv85g9m,102,https://www.speedrun.com/sm64/run/znv85g9m,2023-05-05T09:12:42Z,947,947,jnzgrmwj,CyanogenSm64,Uzbekistan,VC,No
861,16 Star,y2poq0wz,103,https://www.speedrun.com/sm64/run/y2poq0wz,2022-07-22T06:38:39Z,947.4,947.4,j4rg3z58,CheesyLeech,United States,N64,Yes
862,16 Star,yo4rk57m,104,https://www.speedrun.com/sm64/run/yo4rk57m,2017-09-27T17:10:41Z,947.94,947.94,qxk45r6j,hokorobi,Japan,N64,Yes
863,16 Star,m7377g5y,105,https://www.speedrun.com/sm64/run/m7377g5y,2023-11-01T00:32:16Z,948,948,xk4zke6j,ElDeve,Argentina,EMU,No
864,16 Star,z0pgrw9y,106,https://www.speedrun.com/sm64/run/z0pgrw9y,2022-07-23T01:26:57Z,948.16,948.16,qjnel1dj,Zoro64,Germany,N64,Yes
865,16 Star,y9vxo2km,107,https://www.speedrun.com/sm64/run/y9vxo2km,2022-06-02T01:02:03Z,948.24,948.24,qj2w3rpj,BlueBob,Canada,N64,Yes
866,16 Star,mk504lxm,108,https://www.speedrun.com/sm64/run/mk504lxm,2021-09-26T13:45:38Z,949,949,kjp9p28q,Sigotu,Poland,EMU,Yes
867,16 Star,zp201d8y,108,https://www.speedrun.com/sm64/run/zp201d8y,2021-12-13T04:26:19Z,949,949,7j4drzdj,AppleJuice,United States,EMU,Yes
868,16 Star,m7p2vgwm,110,https://www.speedrun.com/sm64/run/m7p2vgwm,2018-12-02T12:46:49Z,949.1,949.1,qjn77418,sorichi,Japan,N64,Yes
869,16 Star,zx7go35y,111,https://www.speedrun.com/sm64/run/zx7go35y,2022-05-15T04:24:40Z,949.11,949.11,kj90merj,FinW,,N64,Yes
870,16 Star,ywjw96pz,112,https://www.speedrun.com/sm64/run/ywjw96pz,2022-02-26T23:00:28Z,949.23,949.23,qj21mo8k,CartoonBuffoon,,N64,Yes
871,16 Star,me48649y,113,https://www.speedrun.com/sm64/run/me48649y,2021-08-03T17:40:51Z,949.3,949.3,18q6977j,Burnito,France,N64,Yes
872,16 Star,zxw7qw8m,114,https://www.speedrun.com/sm64/run/zxw7qw8m,2023-11-19T01:40:28Z,949.46,949.46,48gyq9p8,Shyanji,Brazil,N64,Yes
873,16 Star,zx8440em,115,https://www.speedrun.com/sm64/run/zx8440em,2022-08-05T15:07:10Z,949.6,949.6,8qz5qoq8,BizzareScape,Mexico,N64,Yes
874,16 Star,meej2x0m,116,https://www.speedrun.com/sm64/run/meej2x0m,2023-01-27T20:41:36Z,949.63,949.63,j0n10kw8,jaquarium,United States,N64,Yes
875,16 Star,z5vwj15m,117,https://www.speedrun.com/sm64/run/z5vwj15m,2022-02-28T01:39:38Z,950.01,950.01,8qrgozwj,Oxelput,Germany,N64,Yes
876,16 Star,m3qlp4wy,118,https://www.speedrun.com/sm64/run/m3qlp4wy,2023-07-09T22:10:22Z,950.13,950.13,8r7412qj,Rynnoo,United States,N64,Yes
877,16 Star,znqr4w9z,119,https://www.speedrun.com/sm64/run/znqr4w9z,2022-08-08T15:14:24Z,950.5,950.5,jpov2508,nonnn,Japan,N64,Yes
878,16 Star,z52lkqdz,120,https://www.speedrun.com/sm64/run/z52lkqdz,2022-07-03T14:36:50Z,951,951,18qowewj,Majoog,South Korea,EMU,Yes
879,16 Star,m725134z,120,https://www.speedrun.com/sm64/run/m725134z,2022-12-31T03:07:30Z,951,951,x7qqopy8,Kudo,France,EMU,Yes
880,16 Star,zg7ol5vz,122,https://www.speedrun.com/sm64/run/zg7ol5vz,2019-01-29T20:32:35Z,951.11,951.11,zx7gnyx7,Dwhatever,Germany,N64,Yes
881,16 Star,m70wpp0y,123,https://www.speedrun.com/sm64/run/m70wpp0y,2023-06-19T23:47:39Z,951.31,951.31,j96ww5vj,asandal,United States,N64,Yes
882,16 Star,ywrqqq9m,124,https://www.speedrun.com/sm64/run/ywrqqq9m,2023-06-10T00:00:23Z,951.43,951.43,8d4ywn58,vitroncio,Brazil,N64,Yes
883,16 Star,mel95k9z,125,https://www.speedrun.com/sm64/run/mel95k9z,2023-06-07T07:44:18Z,951.68,951.68,j4r5lm58,Dorious,Australia,N64,Yes
884,16 Star,y8112r1z,126,https://www.speedrun.com/sm64/run/y8112r1z,2019-06-26T07:15:02Z,952,952,qxkg359j,AdamFerrari,United States,VC,Yes
885,16 Star,yoj74ojm,126,https://www.speedrun.com/sm64/run/yoj74ojm,2019-08-14T23:34:02Z,952,952,7j47lplj,dumpdome64,United States,EMU,Yes
886,16 Star,yj8krpdm,126,https://www.speedrun.com/sm64/run/yj8krpdm,2022-12-08T17:03:24Z,952,952,jn2zwo1j,Alessiow,Italy,EMU,No
887,16 Star,y804wr5m,129,https://www.speedrun.com/sm64/run/y804wr5m,2023-04-07T23:13:24Z,952.31,952.31,8q316z7j,dista,United States,N64,Yes
888,16 Star,yw02nlpm,130,https://www.speedrun.com/sm64/run/yw02nlpm,2021-03-20T14:00:53Z,952.35,952.35,18q3zwqj,Dekudude,England,N64,Yes
889,16 Star,z0xl738z,131,https://www.speedrun.com/sm64/run/z0xl738z,2023-11-24T13:46:48Z,952.43,952.43,8vkkkz5j,haruto701,Japan,N64,Yes
890,16 Star,z5p6jdjm,132,https://www.speedrun.com/sm64/run/z5p6jdjm,2023-08-09T09:14:24Z,952.46,952.46,jp4q645j,GoodGrieth,,N64,Yes
891,16 Star,y960o1vy,133,https://www.speedrun.com/sm64/run/y960o1vy,2022-12-24T11:11:00Z,952.48,952.48,x7w7vor8,jokehow,United States,N64,Yes
892,16 Star,y27n149z,134,https://www.speedrun.com/sm64/run/y27n149z,2021-10-21T02:34:31Z,952.71,952.71,kjpoery8,Falcon,Canada,N64,Yes
893,16 Star,ywren80m,135,https://www.speedrun.com/sm64/run/ywren80m,2023-04-27T12:29:56Z,953,953,863w7qw8,sakoi,Japan,N64,No
894,16 Star,y86r00nm,135,https://www.speedrun.com/sm64/run/y86r00nm,2023-05-29T21:46:27Z,953,953,8r2oq5dx,EdgySM64,Brazil,EMU,Yes
895,16 Star,z18wnkjy,137,https://www.speedrun.com/sm64/run/z18wnkjy,2021-04-08T14:29:14Z,953.25,953.25,qjned9qj,tami,Japan,N64,Yes
896,16 Star,mk023vvz,138,https://www.speedrun.com/sm64/run/mk023vvz,2023-05-14T12:10:17Z,953.33,953.33,zx7gw1rx,Invisible_hole,United States,N64,Yes
897,16 Star,ydg4rrvy,139,https://www.speedrun.com/sm64/run/ydg4rrvy,2023-03-18T07:26:17Z,954,954,jprd33y8,DreweySR,United States,EMU,Yes
898,16 Star,znjd4plm,139,https://www.speedrun.com/sm64/run/znjd4plm,2023-04-16T22:26:33Z,954,954,jo3w720j,JumboJolt,Antarctica,EMU,Yes
899,16 Star,y86q0q1m,139,https://www.speedrun.com/sm64/run/y86q0q1m,2023-05-02T23:10:25Z,954,954,jmpp51ej,amsixx,Spain,EMU,Yes
900,16 Star,y4o50o3z,139,https://www.speedrun.com/sm64/run/y4o50o3z,2023-05-05T07:15:02Z,954,954,qjo1ovnx,FireGoesFast,Australia,VC,Yes
901,16 Star,y622v01z,139,https://www.speedrun.com/sm64/run/y622v01z,2023-07-13T07:29:19Z,954,954,8e6vr17j,piegolds,Australia,EMU,Yes
902,16 Star,yllejj3y,139,https://www.speedrun.com/sm64/run/yllejj3y,2023-11-12T11:12:00Z,954,954,x3mw0278,ViperVenom95,Australia,EMU,Yes
903,16 Star,7z09k9jz,145,https://www.speedrun.com/sm64/run/7z09k9jz,2015-07-30T07:03:44Z,954.3,954.3,48gev4rj,puncayshun,United States,N64,No
904,16 Star,zx8wpvkm,146,https://www.speedrun.com/sm64/run/zx8wpvkm,2022-09-29T13:45:22Z,954.33,954.33,8vo319ex,fisterra,Japan,N64,Yes
905,16 Star,ywkg723y,147,https://www.speedrun.com/sm64/run/ywkg723y,2021-10-13T10:25:00Z,954.85,954.85,e8e6edj0,GothicLogic,United Kingdom,N64,Yes
906,16 Star,mk7vv0xy,148,https://www.speedrun.com/sm64/run/mk7vv0xy,2021-02-25T08:01:24Z,955,955,86n47yqx,Timmybuoy,United States,N64,Yes
907,16 Star,y6ne1njz,148,https://www.speedrun.com/sm64/run/y6ne1njz,2022-02-21T16:27:37Z,955,955,7j4q7emx,eleesuh,Germany,N64,Yes
908,16 Star,zgeo830y,148,https://www.speedrun.com/sm64/run/zgeo830y,2023-07-27T04:57:28Z,955,955,8qrwg4dj,nicov2k,United States,EMU,Yes
909,16 Star,yleojqxz,151,https://www.speedrun.com/sm64/run/yleojqxz,2022-01-04T13:37:27Z,955.23,955.23,18q9317j,kagami,Japan,N64,Yes
910,16 Star,mk90e41z,152,https://www.speedrun.com/sm64/run/mk90e41z,2018-12-12T17:05:19Z,955.46,955.46,kjpok428,timlittlefree,United States,N64,Yes
911,16 Star,zp9kgnrm,153,https://www.speedrun.com/sm64/run/zp9kgnrm,2022-07-03T00:00:28Z,955.48,955.48,y8dw9zgj,Alkobakknarko,Norway,N64,Yes
912,16 Star,yl6lwxky,154,https://www.speedrun.com/sm64/run/yl6lwxky,2023-07-19T06:57:44Z,955.5,955.5,8g5y277j,ReallyBadDK,United States,N64,Yes
913,16 Star,0zn16j8m,155,https://www.speedrun.com/sm64/run/0zn16j8m,2015-11-05T23:24:47Z,955.75,955.75,pj02nmw8,nero_x2,Japan,N64,Yes
914,16 Star,mrnvgggy,156,https://www.speedrun.com/sm64/run/mrnvgggy,2021-10-13T18:32:09Z,955.83,955.83,dx3q74qj,chubby,Norway,N64,Yes
915,16 Star,9men38m7,157,https://www.speedrun.com/sm64/run/9men38m7,,955.85,955.85,,,,N64,Yes
916,16 Star,z054909m,158,https://www.speedrun.com/sm64/run/z054909m,2020-08-18T03:48:48Z,955.96,955.96,18vkpkyj,KobrahCJ,United States,N64,Yes
917,16 Star,yv1v4k6y,159,https://www.speedrun.com/sm64/run/yv1v4k6y,2021-06-12T22:49:15Z,955.98,955.98,zxzzzrxq,Moose,United States,N64,Yes
